ID,Date,Element,Data_Value
USC00265705,2010-11-19,TMAX,211
USW00053123,2014-12-05,TMAX,161
USC00265705,2013-05-15,TMAX,389
USC00265705,2013-05-15,TMIN,200
USR0000NKYL,2008-06-19,TMIN,128
USW00053123,2012-10-05,TMAX,311
USW00023169,2013-07-29,TMAX,389
USC00265705,2011-07-06,TMAX,378
USW00023169,2014-06-04,TMIN,233
USC00265705,2011-01-06,TMIN,-11
USC00028516,2005-08-25,TMIN,267
USR0000NKYL,2008-12-19,TMIN,-94
USC00261371,2005-05-24,TMAX,433
USC00264439,2007-05-14,TMAX,344
USR0000NRER,2006-12-27,TMAX,128
USW00023169,2010-02-09,TMIN,56
USR0000NRER,2009-10-23,TMAX,244
USR0000NRER,2015-08-26,TMAX,328
USC00261371,2006-05-14,TMIN,183
USC00261371,2006-05-14,TMAX,417
USC00261371,2005-05-24,TMIN,250
USW00053123,2014-09-18,TMAX,367
USW00053123,2014-09-18,TMIN,261
USC00264439,2007-05-14,TMIN,172
USC00264439,2013-01-06,TMAX,100
USR0000AMUS,2006-04-13,TMIN,61
USC00028516,2005-08-25,TMAX,406
USW00023169,2008-07-18,TMAX,422
USW00023169,2014-06-04,TMAX,378
USC00265705,2007-04-29,TMIN,211
USC00265705,2007-05-14,TMAX,367
USR0000NRER,2009-10-23,TMIN,78
USC00264439,2013-05-15,TMAX,372
USC00265705,2007-04-29,TMAX,367
USC00264439,2013-05-15,TMIN,222
USW00053123,2010-12-01,TMAX,139
USR0000AMUS,2007-02-24,TMAX,78
USW00053123,2009-09-21,TMAX,350
USW00053123,2006-04-14,TMIN,144
USW00053123,2011-04-22,TMAX,256
USW00053123,2006-11-02,TMIN,83
USC00029376,2005-04-16,TMIN,111
USW00053123,2006-11-02,TMAX,200
USR0000AMUS,2014-09-18,TMAX,267
USC00264439,2006-09-14,TMAX,344
USC00264439,2006-09-14,TMIN,228
USC00265705,2006-09-14,TMAX,372
USS0015N10S,2015-01-21,TMIN,-55
USR0000AMUS,2014-09-18,TMIN,161
USR0000AMUS,2005-05-04,TMAX,250
USR0000NRER,2011-06-13,TMAX,328
USS0015N10S,2015-01-21,TMAX,32
USR0000NKYL,2014-03-21,TMIN,17
USR0000NKYL,2014-03-21,TMAX,144
USR0000AMUS,2015-02-18,TMIN,0
USR0000NKYL,2015-11-14,TMAX,117
USR0000AMUS,2006-04-13,TMAX,261
USC00029376,2006-11-24,TMIN,78
USS0015N10S,2015-07-17,TMIN,108
USC00264439,2013-01-06,TMIN,11
USC00265705,2006-09-14,TMIN,244
USC00029376,2006-11-24,TMAX,283
USR0000NRER,2009-03-14,TMAX,206
USW00053123,2014-06-14,TMAX,339
USC00264439,2007-11-13,TMIN,89
USR0000AMUS,2008-10-03,TMIN,128
USW00053123,2011-04-22,TMIN,150
USW00023169,2010-10-14,TMIN,183
USW00053123,2006-10-14,TMIN,117
USC00265705,2006-01-02,TMAX,183
USC00264439,2007-09-28,TMAX,306
USC00264439,2007-09-28,TMIN,161
USC00265705,2010-07-05,TMIN,244
USR0000NRER,2005-02-21,TMAX,72
USR0000NKYL,2009-07-24,TMAX,256
USS0015N10S,2013-05-15,TMIN,75
USS0015N10S,2013-05-15,TMAX,186
USR0000AMUS,2008-03-19,TMAX,178
USR0000AMUS,2009-09-21,TMAX,311
USR0000NRER,2011-06-13,TMIN,161
USC00264439,2008-02-23,TMAX,161
USR0000AMUS,2009-09-21,TMIN,139
USR0000NKYL,2011-04-14,TMIN,-28
USW00053123,2015-10-17,TMIN,178
USC00260125,2014-01-09,TMAX,156
USR0000NKYL,2011-04-14,TMAX,117
USR0000AMUS,2011-07-28,TMIN,156
USC00264439,2007-11-13,TMAX,239
USC00265705,2006-01-02,TMIN,50
USR0000AMUS,2007-11-08,TMIN,67
USC00264439,2008-02-23,TMIN,39
USR0000AMUS,2008-03-19,TMIN,17
USW00023169,2010-10-14,TMAX,317
USC00260125,2014-01-09,TMIN,33
USW00053123,2014-06-14,TMIN,256
USS0015N10S,2012-12-07,TMIN,-15
USS0015N10S,2015-07-17,TMAX,212
USC00264439,2005-08-13,TMAX,372
USW00053123,2008-03-08,TMAX,244
USW00053123,2008-03-08,TMIN,89
USR0000AMUS,2015-07-07,TMIN,139
USC00264439,2005-01-01,TMAX,128
USR0000NRER,2005-02-21,TMIN,50
USW00023169,2011-11-09,TMIN,33
USW00053123,2006-04-14,TMAX,261
USC00260125,2007-08-31,TMIN,278
USW00023169,2010-07-25,TMAX,433
USC00260125,2007-08-31,TMAX,428
USR0000NKYL,2011-06-10,TMAX,244
USW00053123,2014-06-02,TMAX,389
USR0000AMUS,2013-12-06,TMIN,-117
USR0000AMUS,2013-12-06,TMAX,17
USW00023169,2015-09-03,TMAX,372
USC00260125,2015-01-18,TMIN,39
USR0000NKYL,2009-12-27,TMAX,28
USS0015N10S,2013-01-14,TMAX,-83
USW00023169,2011-11-09,TMAX,167
USR0000NKYL,2009-12-27,TMIN,-83
USC00264439,2008-11-28,TMAX,183
USC00264439,2008-11-28,TMIN,72
USR0000NKYL,2011-06-10,TMIN,100
USW00053123,2009-09-21,TMIN,244
USR0000NRER,2014-08-16,TMAX,361
USR0000NKYL,2007-01-23,TMIN,6
USR0000NRER,2014-08-16,TMIN,239
USR0000NRER,2012-10-18,TMAX,272
USR0000AMUS,2008-10-03,TMAX,244
USR0000NKYL,2010-02-27,TMIN,-22
USR0000NKYL,2010-05-30,TMAX,211
USS0015N10S,2010-07-22,TMIN,129
USW00023169,2013-04-16,TMAX,178
USR0000NKYL,2011-05-18,TMAX,78
USW00023169,2010-06-29,TMAX,417
USW00023169,2010-06-29,TMIN,278
USS0015N10S,2012-12-07,TMAX,66
USR0000NKYL,2010-05-30,TMIN,44
USW00053123,2009-04-14,TMAX,239
USC00264439,2005-01-01,TMIN,50
USC00264439,2014-09-11,TMIN,211
USR0000NKYL,2007-01-23,TMAX,128
USC00265705,2015-02-18,TMAX,200
USC00265705,2012-06-14,TMAX,400
USW00053123,2009-04-14,TMIN,83
USS0015N10S,2008-10-22,TMIN,3
USR0000AMUS,2005-05-04,TMIN,61
USR0000NKYL,2009-07-24,TMIN,156
USC00264439,2012-06-14,TMIN,250
USR0000NRER,2009-03-14,TMIN,6
USR0000AMUS,2015-07-07,TMAX,300
USR0000NRER,2012-10-18,TMIN,89
USC00264439,2012-06-14,TMAX,400
USW00023169,2013-04-16,TMIN,106
USS0015N10S,2010-07-22,TMAX,235
USW00053123,2008-07-19,TMIN,272
USS0015N10S,2015-01-27,TMAX,36
USC00265705,2015-01-17,TMAX,161
USC00261371,2006-08-28,TMAX,433
USR0000AMUS,2012-11-12,TMAX,133
USR0000AMUS,2012-11-12,TMIN,-39
USS0015N10S,2015-02-26,TMIN,-30
USW00053123,2014-10-25,TMIN,156
USW00023169,2013-09-22,TMIN,183
USR0000NRER,2011-01-31,TMIN,17
USR0000NRER,2011-01-31,TMAX,128
USS0015N10S,2015-02-26,TMAX,65
USW00053123,2005-01-31,TMIN,72
USC00264439,2014-06-07,TMAX,406
USC00264439,2014-06-07,TMIN,233
USC00265705,2014-06-07,TMAX,400
USC00265705,2014-06-07,TMIN,222
USS0015N10S,2015-02-22,TMIN,-44
USW00053123,2007-12-08,TMAX,106
USC00265705,2007-11-15,TMIN,111
USC00265705,2007-11-15,TMAX,261
USW00053123,2005-01-31,TMAX,150
USC00260125,2005-10-02,TMIN,222
USC00260125,2005-10-02,TMAX,361
USC00265705,2013-08-18,TMAX,422
USW00023169,2013-09-22,TMAX,272
USR0000NRER,2013-06-13,TMIN,222
USR0000NKYL,2008-03-14,TMAX,106
USR0000NKYL,2015-09-03,TMAX,239
USR0000NKYL,2012-08-04,TMAX,278
USR0000NKYL,2012-08-04,TMIN,167
USR0000NKYL,2007-03-27,TMIN,-33
USR0000NRER,2009-05-06,TMAX,333
USR0000AMUS,2006-03-28,TMAX,122
USR0000NRER,2009-05-06,TMIN,133
USW00053123,2007-12-08,TMIN,33
USR0000AMUS,2006-03-28,TMIN,72
USR0000NKYL,2015-09-03,TMIN,167
USC00260125,2007-03-13,TMAX,294
USC00264439,2013-08-18,TMAX,389
USC00260125,2007-03-13,TMIN,150
USC00264439,2013-08-18,TMIN,239
USC00029376,2006-06-16,TMIN,244
USC00029376,2006-06-16,TMAX,389
USW00053123,2008-04-24,TMIN,144
USW00053123,2008-04-24,TMAX,244
USC00261371,2006-08-28,TMIN,250
USC00260125,2009-09-08,TMIN,239
USC00260125,2009-09-08,TMAX,372
USW00023169,2010-05-16,TMIN,183
USW00023169,2011-08-25,TMIN,300
USC00265705,2015-09-08,TMAX,378
USC00265705,2015-08-21,TMAX,422
USC00264439,2007-11-15,TMIN,94
USC00264439,2007-11-15,TMAX,239
USC00265705,2015-09-08,TMIN,244
USC00265705,2007-05-10,TMIN,172
USC00260125,2015-07-09,TMIN,267
USC00265705,2007-05-10,TMAX,367
USW00023169,2011-08-25,TMAX,439
USR0000NKYL,2005-04-21,TMAX,133
USC00260125,2008-10-22,TMAX,311
USR0000NKYL,2005-04-21,TMIN,-6
USC00265705,2012-01-05,TMIN,39
USC00264439,2007-05-10,TMAX,367
USC00265705,2012-01-05,TMAX,211
USC00264439,2012-01-05,TMIN,28
USC00264439,2012-01-05,TMAX,183
USC00260125,2008-10-22,TMIN,144
USW00023169,2008-10-02,TMAX,344
USC00264439,2007-05-10,TMIN,206
USR0000NRER,2013-06-13,TMAX,344
USW00023169,2011-06-02,TMIN,156
USS0015N10S,2015-02-22,TMAX,1
USW00023169,2010-05-16,TMAX,333
USW00053123,2007-12-27,TMAX,67
USC00261371,2006-04-15,TMAX,294
USC00261371,2006-04-15,TMIN,144
USR0000NKYL,2007-03-27,TMAX,39
USS0015N10S,2013-03-20,TMIN,24
USR0000NRER,2014-07-01,TMAX,406
USR0000NRER,2014-07-01,TMIN,256
USC00264439,2015-09-08,TMAX,400
USW00023169,2011-06-02,TMAX,283
USS0015N10S,2013-03-20,TMAX,91
USW00053123,2014-10-25,TMAX,306
USS0015N10S,2015-08-16,TMIN,147
USW00053123,2007-12-27,TMIN,-5
USS0015N10S,2015-08-16,TMAX,253
USR0000NRER,2012-04-13,TMIN,39
USC00264439,2015-08-21,TMAX,417
USR0000NRER,2012-04-13,TMAX,139
USC00264439,2015-08-21,TMIN,300
USC00260125,2015-07-09,TMAX,400
USC00264439,2015-09-08,TMIN,244
USW00023169,2008-10-02,TMIN,222
USS0015N10S,2012-08-24,TMIN,98
USC00260125,2015-01-24,TMIN,56
USR0000AMUS,2008-01-22,TMAX,83
USR0000NRER,2012-06-14,TMIN,222
USR0000AMUS,2012-07-07,TMIN,150
USR0000AMUS,2012-07-07,TMAX,356
USR0000NKYL,2005-07-11,TMIN,139
USR0000NRER,2006-11-27,TMIN,56
USR0000NKYL,2005-07-11,TMAX,300
USR0000NRER,2006-11-27,TMAX,106
USR0000AMUS,2008-04-15,TMAX,206
USR0000AMUS,2008-04-15,TMIN,67
USS0015N10S,2008-12-18,TMAX,-4
USS0015N10S,2008-12-18,TMIN,-91
USS0015N10S,2014-10-19,TMIN,55
USW00023169,2006-11-24,TMIN,72
USR0000NKYL,2014-08-25,TMIN,156
USR0000NKYL,2014-08-25,TMAX,239
USW00023169,2006-11-24,TMAX,183
USS0015N10S,2013-08-26,TMAX,137
USS0015N10S,2013-08-26,TMIN,94
USR0000NRER,2012-06-14,TMAX,361
USC00261371,2010-05-25,TMAX,283
USC00261371,2010-05-25,TMIN,183
USR0000NKYL,2015-03-02,TMIN,-67
USR0000AMUS,2010-04-05,TMIN,11
USR0000NKYL,2014-11-23,TMAX,89
USC00264439,2006-05-20,TMAX,356
USC00264439,2006-05-20,TMIN,239
USC00028516,2007-04-15,TMAX,211
USC00029376,2005-07-04,TMIN,261
USR0000AMUS,2010-04-05,TMAX,111
USR0000AMUS,2008-01-22,TMIN,-33
USC00029376,2005-07-04,TMAX,456
USW00023169,2012-12-26,TMAX,111
USC00260125,2015-02-10,TMIN,122
USR0000NRER,2012-07-28,TMIN,200
USR0000NRER,2012-07-28,TMAX,389
USC00265705,2006-05-20,TMAX,389
USW00053123,2012-08-13,TMIN,300
USW00053123,2012-08-13,TMAX,422
USC00265705,2006-05-20,TMIN,244
USR0000NKYL,2015-03-02,TMAX,22
USR0000NRER,2010-09-09,TMIN,139
USC00261371,2006-07-02,TMAX,444
USC00028516,2007-04-15,TMIN,117
USW00023169,2012-12-26,TMIN,28
USW00023169,2006-09-03,TMIN,267
USW00023169,2006-09-03,TMAX,361
USC00264439,2013-03-20,TMIN,161
USC00264439,2013-03-20,TMAX,250
USC00260125,2008-06-15,TMAX,422
USC00260125,2008-06-15,TMIN,278
USC00260125,2014-11-26,TMIN,44
USR0000AMUS,2014-11-07,TMAX,217
USR0000AMUS,2014-11-07,TMIN,56
USC00260125,2014-12-12,TMIN,94
USC00265705,2011-09-02,TMAX,394
USC00265705,2011-09-02,TMIN,228
USC00260125,2014-12-12,TMAX,200
USR0000AMUS,2007-04-07,TMAX,256
USC00260125,2015-01-24,TMAX,172
USR0000NKYL,2008-03-14,TMIN,-11
USC00264439,2011-09-02,TMIN,206
USC00264439,2011-09-02,TMAX,406
USW00023169,2009-10-22,TMAX,256
USW00023169,2009-10-22,TMIN,128
USW00023169,2006-05-14,TMIN,233
USW00023169,2006-05-14,TMAX,378
USR0000AMUS,2007-04-07,TMIN,78
USS0015N10S,2012-08-24,TMAX,182
USR0000NKYL,2011-03-05,TMIN,-11
USC00265705,2013-03-20,TMIN,144
USR0000NKYL,2008-05-16,TMAX,211
USR0000NKYL,2008-05-16,TMIN,56
USR0000AMUS,2013-10-29,TMIN,28
USR0000AMUS,2013-10-29,TMAX,106
USW00053123,2014-09-06,TMIN,244
USC00028516,2005-08-08,TMAX,389
USW00023169,2010-01-20,TMIN,22
USW00023169,2010-01-20,TMAX,89
USW00053123,2014-09-06,TMAX,378
USC00265705,2013-03-20,TMAX,278
USC00260125,2014-11-26,TMAX,189
USR0000AMUS,2009-05-28,TMAX,283
USR0000AMUS,2009-05-28,TMIN,111
USW00023169,2010-01-13,TMAX,178
USS0015N10S,2009-09-08,TMIN,83
USR0000NKYL,2011-03-05,TMAX,106
USW00023169,2010-01-13,TMIN,56
USS0015N10S,2009-09-08,TMAX,204
USR0000NRER,2012-02-25,TMAX,206
USR0000NRER,2012-02-25,TMIN,17
USS0015N10S,2014-10-19,TMAX,162
USC00261371,2005-12-17,TMAX,139
USC00261371,2005-12-17,TMIN,-28
USS0015N10S,2013-02-19,TMAX,32
USC00261371,2005-03-23,TMAX,233
USC00261371,2005-03-23,TMIN,94
USC00264439,2014-01-24,TMAX,161
USC00264439,2014-01-24,TMIN,67
USC00029376,2006-05-20,TMAX,439
USR0000AMUS,2010-08-05,TMIN,178
USW00053123,2009-07-03,TMIN,267
USR0000NKYL,2012-02-07,TMIN,-33
USR0000NKYL,2013-06-01,TMIN,100
USR0000NKYL,2013-06-01,TMAX,256
USR0000NRER,2009-02-24,TMAX,172
USR0000AMUS,2008-01-26,TMIN,-50
USR0000NRER,2009-02-24,TMIN,22
USR0000AMUS,2008-01-26,TMAX,122
USW00023169,2013-02-19,TMAX,178
USW00023169,2013-02-19,TMIN,50
USR0000NKYL,2012-02-07,TMAX,56
USC00260125,2010-03-20,TMAX,222
USC00260125,2010-03-20,TMIN,94
USW00053123,2009-10-23,TMIN,117
USW00053123,2009-10-23,TMAX,256
USC00261371,2009-04-21,TMAX,372
USC00261371,2009-04-21,TMIN,150
USR0000AMUS,2014-10-07,TMIN,128
USR0000AMUS,2010-08-05,TMAX,350
USR0000AMUS,2010-06-30,TMIN,167
USR0000AMUS,2010-06-30,TMAX,339
USR0000AMUS,2011-11-10,TMAX,128
USW00023169,2008-03-02,TMAX,150
USR0000AMUS,2006-06-01,TMIN,167
USR0000AMUS,2006-06-01,TMAX,333
USW00023169,2008-03-02,TMIN,89
USS0015N10S,2013-08-13,TMIN,93
USR0000AMUS,2012-10-05,TMIN,117
USC00260125,2014-11-25,TMAX,189
USR0000AMUS,2015-08-02,TMIN,189
USR0000AMUS,2015-08-02,TMAX,311
USR0000NRER,2011-06-04,TMIN,117
USR0000NRER,2011-06-04,TMAX,289
USR0000NRER,2008-01-14,TMAX,133
USR0000NRER,2008-01-14,TMIN,-6
USC00028516,2008-05-03,TMAX,250
USC00028516,2008-05-03,TMIN,100
USR0000AMUS,2012-10-05,TMAX,272
USW00023169,2006-08-21,TMAX,406
USW00023169,2006-08-21,TMIN,267
USS0015N10S,2013-08-13,TMAX,228
USS0015N10S,2008-06-22,TMAX,231
USC00264439,2010-03-01,TMAX,172
USC00265705,2014-01-24,TMIN,44
USC00260125,2005-06-21,TMAX,422
USC00260125,2005-06-21,TMIN,283
USC00029376,2006-05-20,TMIN,239
USS0015N10S,2008-06-22,TMIN,103
USC00264439,2012-03-19,TMAX,133
USC00264439,2012-03-19,TMIN,22
USW00053123,2008-07-10,TMIN,289
USW00053123,2011-04-11,TMIN,72
USC00264439,2010-03-01,TMIN,61
USC00264439,2007-02-02,TMAX,122
USR0000NKYL,2008-11-08,TMIN,22
USC00264439,2007-02-02,TMIN,-11
USR0000NKYL,2008-11-08,TMAX,156
USC00265705,2012-03-19,TMAX,117
USC00265705,2012-03-19,TMIN,44
USC00265705,2007-02-02,TMIN,0
USR0000NRER,2015-10-31,TMIN,94
USW00053123,2011-04-11,TMAX,217
USR0000AMUS,2011-11-10,TMIN,6
USC00260125,2014-09-17,TMIN,222
USS0015N10S,2012-01-05,TMAX,112
USR0000NRER,2014-02-04,TMAX,111
USR0000NRER,2014-02-04,TMIN,-22
USW00053123,2009-07-03,TMAX,394
USW00023169,2009-08-05,TMAX,417
USC00261371,2006-08-03,TMIN,267
USW00023169,2009-08-05,TMIN,294
USC00261371,2006-08-03,TMAX,411
USR0000NKYL,2015-01-16,TMAX,128
USR0000NKYL,2015-01-16,TMIN,0
USC00260125,2014-09-17,TMAX,378
USC00260125,2008-06-14,TMIN,228
USW00053123,2013-05-08,TMIN,144
USW00053123,2013-05-08,TMAX,239
USC00265705,2007-04-19,TMIN,89
USC00265705,2007-04-19,TMAX,178
USW00053123,2013-09-28,TMAX,267
USC00260125,2008-06-14,TMAX,383
USW00053123,2008-07-10,TMAX,417
USC00265705,2014-01-24,TMAX,194
USS0015N10S,2012-01-05,TMIN,9
USW00053123,2013-09-28,TMIN,122
USW00053123,2009-03-29,TMIN,89
USR0000AMUS,2014-10-07,TMAX,222
USW00053123,2009-03-29,TMAX,272
USW00023169,2006-07-10,TMAX,406
USC00028516,2006-09-03,TMIN,278
USC00028516,2006-09-03,TMAX,394
USW00053123,2005-06-17,TMIN,228
USR0000NRER,2005-08-04,TMAX,356
USR0000NRER,2005-08-04,TMIN,200
USW00053123,2005-06-17,TMAX,322
USR0000AMUS,2009-01-27,TMIN,-44
USR0000AMUS,2009-01-27,TMAX,56
USW00023169,2006-07-10,TMIN,256
USC00265705,2006-06-16,TMIN,217
USC00264439,2013-02-19,TMAX,178
USC00264439,2013-02-19,TMIN,22
USR0000NRER,2012-12-08,TMIN,22
USC00265705,2013-02-19,TMAX,222
USC00265705,2013-02-19,TMIN,39
USR0000NRER,2012-12-08,TMAX,167
USC00264439,2006-06-16,TMIN,194
USC00264439,2006-06-16,TMAX,350
USW00053123,2013-10-29,TMIN,78
USC00265705,2006-06-16,TMAX,350
USW00053123,2013-10-29,TMAX,172
USS0015N10S,2011-05-28,TMIN,67
USR0000NKYL,2011-10-24,TMAX,211
USS0015N10S,2013-02-19,TMIN,-74
USW00053123,2012-07-07,TMIN,256
USS0015N10S,2015-12-21,TMAX,59
USW00053123,2012-07-07,TMAX,411
USC00028516,2006-11-01,TMAX,244
USS0015N10S,2015-12-21,TMIN,-38
USR0000AMUS,2005-05-13,TMIN,61
USC00260125,2008-11-28,TMAX,228
USC00260125,2008-11-28,TMIN,83
USC00264439,2013-08-13,TMAX,406
USS0015N10S,2011-05-28,TMAX,155
USR0000NRER,2013-01-22,TMAX,172
USR0000AMUS,2005-05-13,TMAX,244
USR0000NRER,2013-01-22,TMIN,0
USC00265705,2013-08-13,TMIN,217
USC00265705,2013-08-13,TMAX,394
USR0000NKYL,2011-10-24,TMIN,72
USC00264439,2013-08-13,TMIN,228
USC00028516,2006-05-14,TMIN,228
USC00028516,2006-05-14,TMAX,406
USC00028516,2006-11-01,TMIN,78
USC00265705,2008-12-11,TMIN,22
USW00053123,2008-03-16,TMAX,139
USW00053123,2010-04-05,TMAX,167
USW00023169,2007-11-10,TMAX,233
USC00260125,2009-04-13,TMAX,256
USC00260125,2009-04-13,TMIN,128
USW00053123,2007-08-05,TMIN,289
USW00023169,2010-07-22,TMIN,300
USW00053123,2005-07-25,TMIN,244
USW00053123,2005-07-25,TMAX,378
USW00053123,2007-08-05,TMAX,394
USW00023169,2010-07-22,TMAX,411
USR0000AMUS,2011-12-08,TMIN,-50
USW00023169,2011-01-18,TMAX,211
USW00053123,2009-07-10,TMIN,222
USW00023169,2011-01-18,TMIN,89
USW00023169,2005-01-03,TMAX,83
USR0000NRER,2014-11-14,TMIN,94
USR0000NRER,2014-11-14,TMAX,183
USW00053123,2009-07-20,TMIN,233
USW00053123,2009-07-20,TMAX,383
USR0000NKYL,2013-01-30,TMIN,-22
USR0000NKYL,2013-01-30,TMAX,106
USW00053123,2009-07-10,TMAX,400
USW00053123,2010-04-05,TMIN,89
USR0000AMUS,2011-12-08,TMAX,106
USR0000AMUS,2010-09-19,TMAX,333
USR0000NRER,2009-08-22,TMAX,300
USR0000NRER,2009-08-22,TMIN,200
USC00260125,2007-02-02,TMAX,178
USC00260125,2007-02-02,TMIN,11
USW00053123,2008-03-16,TMIN,50
USW00023169,2013-04-02,TMAX,261
USW00023169,2013-04-02,TMIN,139
USW00023169,2014-09-11,TMIN,233
USW00023169,2014-09-11,TMAX,372
USW00023169,2007-11-10,TMIN,122
USC00260125,2008-02-02,TMAX,94
USS0015N10S,2012-03-19,TMAX,-17
USS0015N10S,2012-03-19,TMIN,-128
USW00023169,2012-05-13,TMIN,217
USC00260125,2008-02-02,TMIN,6
USW00023169,2009-03-22,TMIN,89
USW00023169,2009-03-22,TMAX,172
USW00023169,2012-05-13,TMAX,361
USC00260125,2014-11-25,TMIN,33
USW00023169,2005-01-03,TMIN,56
USR0000AMUS,2010-09-19,TMIN,161
USR0000NRER,2015-10-31,TMAX,239
USC00260125,2015-02-10,TMAX,261
USC00260125,2010-09-04,TMAX,417
USW00023169,2011-02-24,TMAX,161
USC00260125,2007-12-20,TMIN,67
USC00265705,2007-08-05,TMAX,400
USS0015N10S,2010-06-09,TMAX,231
USW00053123,2015-03-26,TMIN,128
USC00264439,2015-04-12,TMIN,139
USR0000AMUS,2006-03-02,TMAX,156
USR0000AMUS,2006-03-02,TMIN,-28
USW00053123,2015-03-26,TMAX,267
USC00265705,2006-12-27,TMIN,0
USC00265705,2006-12-27,TMAX,172
USS0015N10S,2010-06-09,TMIN,106
USC00264439,2010-07-25,TMAX,428
USC00264439,2010-07-25,TMIN,283
USC00264439,2006-12-27,TMIN,28
USC00264439,2006-12-27,TMAX,144
USW00023169,2009-09-08,TMIN,233
USS0015N10S,2008-11-01,TMIN,49
USW00023169,2009-09-08,TMAX,372
USC00260125,2007-12-20,TMAX,150
USR0000NRER,2013-07-14,TMIN,244
USR0000NRER,2006-02-12,TMAX,161
USR0000NRER,2006-02-12,TMIN,-6
USC00264439,2005-07-18,TMIN,294
USC00260125,2009-08-05,TMAX,450
USR0000AMUS,2010-05-28,TMIN,50
USC00260125,2009-08-05,TMIN,283
USW00023169,2008-11-17,TMAX,272
USR0000NRER,2010-02-10,TMIN,0
USR0000NRER,2010-02-10,TMAX,122
USW00053123,2005-11-08,TMIN,133
USW00023169,2012-11-11,TMAX,122
USR0000AMUS,2012-09-03,TMIN,156
USW00023169,2012-11-11,TMIN,39
USC00261071,2005-09-15,TMAX,328
USC00028516,2006-01-02,TMIN,33
USC00261071,2005-09-15,TMIN,172
USC00028516,2006-01-02,TMAX,211
USC00261371,2007-09-20,TMAX,339
USC00261371,2007-09-20,TMIN,178
USC00265705,2007-08-05,TMIN,278
USW00023169,2011-02-24,TMIN,56
USR0000NRER,2013-07-14,TMAX,356
USR0000NRER,2011-12-03,TMAX,72
USR0000AMUS,2012-09-03,TMAX,317
USC00265705,2010-07-25,TMAX,422
USW00053123,2005-11-08,TMAX,222
USS0015N10S,2010-09-04,TMIN,127
USS0015N10S,2010-03-01,TMAX,46
USR0000AMUS,2008-12-07,TMIN,22
USR0000AMUS,2008-12-07,TMAX,111
USS0015N10S,2010-09-04,TMAX,225
USC00264439,2013-04-02,TMAX,261
USR0000NRER,2013-11-11,TMIN,61
USS0015N10S,2010-03-01,TMIN,-70
USR0000AMUS,2012-09-30,TMAX,300
USC00264439,2007-08-05,TMAX,394
USR0000AMUS,2014-02-21,TMAX,167
USR0000AMUS,2012-09-30,TMIN,139
USC00265705,2005-05-04,TMIN,172
USC00265705,2005-05-04,TMAX,294
USR0000AMUS,2014-02-21,TMIN,-17
USR0000AMUS,2012-10-18,TMAX,244
USC00264439,2006-08-03,TMIN,244
USC00264439,2006-08-03,TMAX,361
USR0000AMUS,2012-10-18,TMIN,111
USW00023169,2014-04-30,TMIN,156
USR0000NRER,2013-11-11,TMAX,233
USC00264439,2005-07-18,TMAX,456
USW00023169,2014-04-30,TMAX,278
USC00264439,2009-09-20,TMAX,372
USC00260125,2009-10-22,TMAX,261
USC00265705,2010-07-25,TMIN,300
USR0000NRER,2008-02-04,TMAX,61
USR0000NRER,2008-02-04,TMIN,-11
USC00260125,2009-10-22,TMIN,133
USC00265705,2007-03-26,TMAX,272
USC00265705,2007-03-26,TMIN,150
USC00265705,2005-07-18,TMAX,472
USC00265705,2005-07-18,TMIN,322
USC00264439,2009-09-20,TMIN,250
USW00023169,2008-11-03,TMAX,239
USS0015N10S,2008-11-01,TMAX,104
USC00028516,2006-06-16,TMIN,183
USR0000NRER,2009-11-15,TMAX,100
USR0000NKYL,2011-05-11,TMAX,167
USW00023169,2010-11-08,TMIN,122
USR0000NRER,2009-11-15,TMIN,-22
USW00023169,2010-11-08,TMAX,194
USR0000NKYL,2011-05-11,TMIN,11
USC00264439,2007-08-05,TMIN,294
USW00023169,2008-11-03,TMIN,122
USC00264439,2013-04-02,TMIN,117
USR0000AMUS,2010-05-28,TMAX,211
USC00264439,2007-03-26,TMAX,283
USW00053123,2013-03-21,TMAX,256
USC00260125,2006-11-19,TMAX,250
USR0000AMUS,2015-04-05,TMIN,100
USC00265705,2014-04-21,TMIN,183
USC00265705,2012-05-29,TMIN,183
USC00260125,2006-11-19,TMIN,50
USC00265705,2012-05-29,TMAX,317
USS0015N10S,2008-11-11,TMIN,-31
USC00028516,2006-08-03,TMIN,256
USC00028516,2006-08-03,TMAX,400
USR0000AMUS,2008-03-13,TMAX,189
USC00028516,2006-08-21,TMAX,428
USC00028516,2006-08-21,TMIN,311
USS0015N10S,2014-04-02,TMAX,3
USS0015N10S,2014-04-02,TMIN,-78
USC00265705,2014-04-21,TMAX,328
USR0000NRER,2014-06-24,TMAX,356
USC00264439,2014-04-21,TMIN,172
USR0000AMUS,2008-03-13,TMIN,33
USW00053123,2013-03-21,TMIN,128
USR0000AMUS,2013-11-21,TMIN,50
USR0000AMUS,2013-09-02,TMIN,150
USR0000AMUS,2013-09-02,TMAX,300
USW00053123,2013-11-15,TMAX,233
USR0000AMUS,2011-09-09,TMAX,311
USS0015N10S,2008-09-23,TMAX,176
USC00264439,2008-10-02,TMAX,344
USC00264439,2008-10-02,TMIN,189
USC00265705,2008-10-02,TMAX,367
USC00260125,2007-05-14,TMIN,211
USC00264439,2011-08-18,TMIN,261
